time,x,y,z
104.4,-16.2533,-5.84358,45.033702
104.6,-6.6029258,1.175916,25.587171
104.8,-12.744852,2.9426813,21.946389
105,-14.321098,4.0727465,32.09301
105.2,-6.7652481,2.0809162,26.196905
105.4,-10.772254,2.5163334,20.775644
105.6,-16.35468,4.3029243,30.602161
105.8,-7.0741513,2.3532467,28.286348
106,-8.6254212,2.0604239,20.506593
106.2,-17.282408,4.1953122,27.073588
106.4,-8.4252802,2.9134234,30.970372
106.6,-6.6216296,1.6812216,21.251439
106.8,-15.785008,3.6031476,22.38192
107,-11.460214,3.765187,33.756331
107.2,-5.1165701,1.4871077,23.193331
107.4,-11.863867,2.63584,18.730083
107.6,-16.580261,4.6307877,33.752575
107.8,-4.8359066,1.7479687,26.70019
108,-7.2080831,1.6393156,17.818148
108.2,-19.262524,4.4535845,25.431687
108.4,-7.638264,3.0163011,32.565022
108.6,-3.5426794,0.95211761,20.083161
108.8,-11.553014,2.4512321,15.671964
109,-18.114289,5.1125639,36.02105
109.2,-2.9688331,1.4025033,26.494375
109.4,-2.4780908,0.5694747,15.756475
109.6,-11.336553,2.3069589,12.291446
109.8,-19.355603,5.5955229,38.797452
110,-2.204715,1.6940059,26.26815
110.2,-2.3949127,3.048828,15.723314
110.4,-9.9844583,12.669573,15.712901
110.6,-6.8839169,11.863829,38.8397
110.8,-0.34267182,1.4466845,23.158884
111,0.050722494,1.8854956,13.645227
111.2,0.21936779,9.8660749,10.016224
111.4,2.029367,23.165211,38.084342
111.6,1.9688023,3.3226786,27.559072
111.8,4.426063,4.8836214,17.356745
112,13.35614,14.486195,23.485101
112.2,6.9758899,5.4863769,33.808086
112.4,1.9295796,1.8364078,20.456194
112.6,5.7033776,6.3673775,13.955718
112.8,15.669361,16.399873,31.23763
113,3.9591096,2.4919886,29.815835
113.2,0.25104413,0.11560905,17.311447
113.4,0.19878926,0.031580114,10.155699
113.6,1.2982661,0.20682396,5.9888135
113.8,10.230398,1.6539307,5.3146437
114,23.236976,1.4717701,43.734133
114.2,5.9643377,-3.2062056,27.306902
114.4,10.121464,-6.5914162,22.068265
114.6,12.690628,-8.9674836,30.974115
114.8,6.1843208,-4.715751,27.283964
115,8.7357484,-5.7635944,21.361269
115.2,13.862736,-9.4878973,29.248201
115.4,6.5749625,-5.1654858,29.087159
115.6,7.2926786,-4.8742765,21.360107
115.8,14.206309,-9.4362495,26.314388
116,7.6546109,-6.0728786,31.21076
116.2,5.9428545,-4.0870432,22.082648
116.4,13.154641,-8.5452307,22.807084
116.6,9.7652299,-7.5418832,33.194818
116.8,4.8842503,-3.5530155,23.659191
117,10.71079,-6.8829252,19.920505
117.2,13.085299,-9.4583329,33.371769
117.4,4.475271,-3.5675903,26.303129
117.6,7.5862175,-4.899204,18.697881
117.8,15.961088,-10.669702,28.687423
118,5.5098732,-4.7340059,30.388895
118.2,4.6855895,-3.14156,19.608983
118.4,13.833545,-8.7886871,20.193342
118.6,9.7808347,-7.8742543,35.50537
118.8,2.7678475,-2.1663701,22.9837
119,7.163651,-4.5077377,15.6845
119.2,17.950813,-11.91285,29.641541
119.4,4.0188096,-3.9538295,30.39569
119.6,1.7954726,-1.2387286,18.008045
119.8,7.4372359,-4.5759216,12.393984
120,19.508585,-13.112689,33.07241
120.2,2.5196568,-3.2039148,29.192836
120.4,0.75248431,-2.2191548,17.033302
120.6,3.1313997,-9.3774038,12.255406
120.8,5.9008683,-21.620007,35.968367
121,-0.23901783,-3.3775398,27.846426
121.2,-1.0780541,-2.7179744,16.399562
121.4,-4.5877439,-11.592677,13.283392
121.6,-8.4026012,-16.67213,38.92487
121.8,-1.7114903,-1.6669333,25.616951
122,-2.3244013,-1.2539304,15.132091
122.2,-10.790048,-5.8655779,12.255201
122.4,-17.585367,-7.5385308,39.663661
122.6,-2.6859714,-0.02096509,25.698776
122.8,-4.4809332,0.94540985,15.579317
123,-17.738204,3.751887,17.870561
123.2,-10.622158,4.188935,37.461322
123.4,-0.8957432,0.610064,21.932968
123.6,-0.45970376,0.57051261,12.864844
123.8,-2.5838432,3.2046362,7.8760673
124,-14.843932,18.717266,17.441308
124.2,-2.7413357,8.0093842,36.609872
124.4,0.22780785,6.4313,21.551288
124.6,0.75772376,15.870147,21.775404
124.8,1.7535557,12.424496,34.11335
125,0.58588557,5.050434,23.450186
125.2,0.49645218,11.418326,18.245484
125.4,1.6309333,18.021105,33.241746
125.6,0.96071441,5.1277003,27.379349
125.8,0.33465457,6.5336189,17.817488
126,0.89713686,19.176172,23.163716
126.2,1.8178806,9.1592514,33.960587
126.4,0.33302804,3.0232347,20.810581
126.6,0.31606702,9.3801814,14.639248
126.8,1.5783135,21.664903,32.714427
127,1.2491994,4.1433497,28.914795
127.2,0.096176703,1.0230727,16.913362
127.4,0.11272757,4.5450577,10.382934
127.6,0.71202769,22.780897,18.788094
127.8,2.6412328,7.9058898,36.256938
128,2.8707841,3.2764534,20.750686
128.2,8.8821323,9.8207114,17.307039
128.4,12.11177,11.440768,36.11165
128.6,2.7140309,2.1257209,25.406384
128.8,3.4319763,3.7468185,15.788473
129,12.769133,14.123896,19.500204
129.2,8.1677725,6.3554303,36.37093
129.4,0.8531074,0.53378745,21.310744
129.6,0.68510227,0.75802579,12.526319
129.8,3.8873952,4.4524217,8.0270271
130,18.271726,20.012015,26.297954
130.2,5.6676161,2.5082834,32.313819
130.4,6.9306576,0.93061493,20.01752
130.6,17.563639,2.1956943,23.44387
130.8,10.428929,0.10051652,33.494437
131,4.7471639,0.3635685,21.873453
131.2,12.434999,1.6775506,17.850005
131.4,17.161635,1.199052,34.958353
131.6,4.2499567,-0.069109285,26.144095
131.8,6.1229066,0.79055984,16.73633
132,19.644877,2.5790249,22.573237
132.2,9.041458,-0.34570562,34.396721
132.4,1.9861253,0.074498275,20.525656
132.6,6.1547742,0.88798739,13.054093
132.8,22.933247,3.0182386,24.452508
133,6.6703594,-0.86446226,33.291726
133.2,1.4255316,-0.79308632,19.097798
