time,A_x,A_y,A_z,B_x,B_y,B_z,C_x,C_y,C_z,D_x,D_y,D_z,E_x,E_y,E_z,F_x,F_y,F_z,G_x,G_y,G_z,H_x,H_y,H_z,I_x,I_y,I_z
16.8,6.9310474,4.1227921,30.610833,-16.940983,4.3339461,29.699028,1.3942912,-1.6913482,20.130322,10.023701,6.3405885,38.720966,-0.81067074,-2.0291522,24.608226,13.517381,11.762612,38.022221,-0.77421426,-1.3294563,11.515173,-1.400633,-0.31533539,5.4764705,4.140408,0.2460421,13.509562
17,4.2911316,4.7692984,20.433579,-7.3063096,2.4914743,29.12415,4.4833362,-6.0858307,13.236005,1.8822274,-0.3050935,22.238469,-2.4800348,-2.9332106,14.777127,2.3039562,0.44985643,25.46645,-4.2512866,-8.1595987,8.3859953,-11.239372,-2.5474943,5.4308088,18.847309,1.2045861,16.675335
17.2,10.230294,13.050144,21.779359,-7.8363629,1.8974188,20.537314,13.313274,-19.362787,28.905345,4.8926389,-1.8970393,13.742286,-10.831172,-12.878997,15.566832,0.10113829,0.0089327722,14.889067,-17.045491,-17.98515,38.139756,-20.845407,-2.3765528,45.143269,10.836447,-1.7249211,38.195168
17.4,9.8808444,6.6649929,34.365116,-17.154415,4.0552985,25.407798,1.3449261,-5.1087143,31.047674,19.691076,-7.8751788,20.5538,-10.470684,-7.7066507,39.02455,0.027282924,0.034987808,8.734581,-0.81952941,4.6225888,28.044484,-6.5257154,2.6176099,26.739089,1.6554259,-1.1832159,21.787795
17.6,3.4824623,2.947549,22.851319,-9.2196238,3.1860949,32.066848,-0.2386429,-1.1573473,17.935173,6.1102935,-6.0936604,35.581198,-1.653138,-0.14440511,22.795166,0.18644196,0.25932616,5.1258773,4.6439262,7.0363246,18.676491,-11.401264,5.3970864,22.469503,4.524417,-3.9849738,13.709463
17.8,6.6737562,8.8486434,17.393513,-5.9053165,1.5569551,21.723745,-1.2020622,-4.5704099,11.024881,0.15973764,-1.3778188,20.34232,-3.6366691,0.64710805,13.697457,1.5573238,2.1978451,3.1228207,11.935033,15.226599,27.450045,-13.257913,6.8964338,31.226201,16.598615,-14.994635,23.395129
18,13.331556,13.290948,33.477192,-14.546981,3.2651109,20.648613,-5.955092,-21.831522,19.3613,-0.22617486,-4.4464655,12.407354,-17.021883,2.9829107,15.055691,12.849941,17.693043,10.338372,7.3133202,2.48162,31.205402,-6.8183008,3.7407426,26.739144,3.9337251,-6.1729416,33.891128
18.2,4.3790723,2.0019654,27.5808,-13.201678,4.1368888,34.487925,-4.8364018,-6.6793427,36.002636,-1.1711083,-20.651884,17.901766,-11.447021,5.2950717,39.38644,10.766532,1.5301371,40.415196,3.3533217,3.8148474,19.898577,-10.029065,4.791753,21.604588,0.185406,-1.08338,19.445371
18.4,3.3282963,4.1268471,17.321834,-4.7006137,1.4834564,24.270487,-3.4480256,-1.5736416,20.543897,-4.3713174,-8.4370119,37.176015,-1.0657783,1.9141692,22.647308,6.9827282,-5.7750927,24.53876,8.2091206,12.748282,18.781404,-14.592099,7.3542624,30.009045,0.25260932,-3.7102693,11.727194
18.6,10.776056,14.448521,19.834666,-9.9288855,2.2048242,17.860958,-11.093656,-4.7433737,16.111849,-2.535211,-0.88953708,21.071235,-2.020268,5.628091,14.215607,10.921372,-9.9209392,25.661666,12.067694,7.3939739,36.13,-7.0609854,4.0018637,28.353823,1.2879822,-19.029488,15.136873
18.8,9.843181,5.2031199,36.102198,-18.663415,4.7991626,31.566984,-17.471417,-5.7245072,35.950824,-8.3332231,-2.1865303,14.311859,-7.082289,20.684902,22.980009,7.7059275,-8.7830921,30.475923,3.0395175,1.3473135,23.901099,-8.5280174,4.1125947,21.359137,-1.9537817,-10.887114,39.108772
19,1.6937562,0.92904517,21.838781,-5.3596829,2.0975418,28.737544,-3.3482356,-0.43098247,26.325139,-21.994878,-4.4034155,31.108302,0.059060928,7.6719239,34.146574,6.2068264,-6.2383516,24.446099,3.6924863,5.763356,15.507446,-15.326712,7.4792572,27.594623,-2.1105222,-2.635511,22.069519
19.2,2.7957845,3.8788897,13.445058,-5.3845448,1.2703758,18.255592,-3.0092899,-1.2245272,15.811229,-4.6598241,1.0603985,29.828516,0.32337427,0.68471169,19.643687,10.581491,-9.4907033,24.421105,12.325607,17.59449,25.196572,-7.9120073,4.5720211,30.318041,-6.5999176,-7.4257306,15.723741
19.4,12.035882,16.664927,18.976606,-17.120909,3.7467998,20.255295,-12.940187,-5.6567204,14.042217,-0.50067055,-0.00061560435,17.359357,1.236499,1.4884498,11.605086,8.4979702,-9.4721998,30.997207,7.2260418,0.46154505,32.876802,-7.0591015,3.4796478,21.765395,-14.472569,-14.801692,32.93519
19.6,8.9832848,2.6426721,36.576297,-10.789719,3.9299229,35.736481,-15.756322,-4.2738452,39.494917,-1.8259123,-0.50209352,10.265057,7.132968,8.7283933,9.3080317,5.7545406,-6.0399172,25.121988,1.1079675,0.67041082,19.260247,-14.827957,7.0443536,24.300051,-3.7246832,-2.5184812,28.520477
19.8,1.1050653,-1.4026357,20.844052,-2.5063019,0.84566467,22.144505,-1.9477311,0.32721271,24.437172,-11.393868,-3.2721242,8.69577,15.535545,14.399717,41.209549,9.9654695,-8.8361256,23.291311,2.2462563,3.914618,11.798022,-9.6677369,5.5307094,32.401805,-1.8113264,-1.9169772,16.991745
20,2.4060995,-5.1795103,13.035502,-6.7296919,1.4306952,14.345768,-2.4564795,1.2997506,14.485719,-20.190837,-1.7654002,42.475779,4.2160113,0.0060418987,26.390501,9.5227096,-10.214685,31.150129,10.916613,18.42341,18.298857,-5.8064908,2.9902473,22.937987,-7.302686,-8.350569,12.891245
20.2,8.8804996,-20.759106,22.548061,-21.923926,4.9811951,25.986511,-11.778202,6.1556872,12.425926,-3.1594778,3.5338536,26.048068,8.6355219,-1.6794127,17.901487,5.40872,-5.9951371,26.062356,8.9750757,-0.88073698,36.811318,-12.814412,5.9867828,21.089315,-14.768163,-14.419149,37.560408
20.4,-2.5673593,-7.0007244,34.335648,-5.8617744,2.8520136,32.476423,-14.344771,10.310562,40.367532,-5.3163399,8.6544847,18.710483,19.3859,-4.4721012,28.793416,9.0910107,-8.0299891,22.376833,-1.2274397,-2.9011947,20.876553,-12.627163,6.869999,33.627421,-2.6170005,-1.1389379,26.75215
20.6,-1.7942327,-0.10099513,19.632472,-0.37683117,0.23957732,18.783082,-1.0410749,2.3980591,24.986566,-8.8691433,16.567221,30.888716,6.1798048,-2.872386,30.518308,10.699127,-10.903891,30.671174,-5.2136043,-8.6672014,15.001476,-5.0507303,2.8097634,25.036074,-2.3901043,-0.16247826,15.728759
20.8,-6.3881212,0.54546015,12.510605,-0.037892243,0.010557543,11.017324,-0.95628259,5.2322701,15.389609,-1.8698266,6.078352,28.946158,4.5503931,-1.0804547,19.102418,5.2385728,-6.176093,27.292425,-14.331398,-15.240442,33.918837,-9.7304355,4.5327993,19.091818,-10.871177,-0.75582633,11.888941
21,-23.527595,3.2090799,25.448938,-0.25128107,0.048875613,6.4644821,-3.4656114,19.525526,20.301474,-3.1759565,5.5116692,18.918873,14.875691,-2.813837,17.908336,8.0248888,-7.1346616,21.815554,-3.9670414,0.40328291,28.146202,-16.221347,8.1584679,31.492694,-21.20868,0.25066787,38.194446
21.2,-3.5251682,5.1778215,32.766298,-1.9923701,0.37861708,3.8599318,0.62820467,9.5602619,35.839212,-9.332275,15.377051,22.22653,13.545981,-4.8711516,36.821683,11.794203,-11.347491,29.304188,-1.0281623,-1.2015496,16.554355,-5.3844124,3.2873328,28.343261,-2.7478426,1.2927017,26.812094
21.4,1.1136786,1.8622067,18.841018,-16.579824,3.1779035,7.0721013,0.18887361,0.81964438,20.845105,-3.2615981,10.051852,34.414755,2.4658512,-1.1333082,23.86113,5.3532404,-6.6764275,28.824779,-3.4552493,-6.246122,10.849171,-6.4797979,3.0777492,18.996936,-3.098665,2.7414971,16.086672
21.6,4.6874883,6.7271531,12.674358,-12.410881,5.8268049,44.436721,-0.074677067,0.43561757,12.229449,-1.5036269,3.3268786,21.730981,4.9427047,-0.94539057,14.783764,6.8602655,-6.2315748,21.725026,-14.860898,-20.434512,29.319513,-16.841271,7.9044961,24.236813,-12.411121,10.959788,16.489203
21.8,15.434445,17.976613,31.316843,-5.0854774,6.4426913,25.240202,-0.52507598,2.5869937,7.3070888,-5.4220216,8.6001275,15.79587,19.525792,-3.6551903,19.562337,12.398919,-11.286656,26.982214,-4.1126688,3.026272,31.018697,-8.037397,4.9754013,33.142929,-8.3227081,10.182843,38.331347
22,4.5344539,-0.10370841,29.963011,-8.4061721,11.356097,24.304613,-3.5790927,17.71372,10.463172,-9.5253084,18.095498,33.319579,8.6241419,-4.4646387,36.296229,5.9310134,-7.6006543,30.612404,2.1115013,3.582023,18.287931,-3.8800695,2.0010251,21.090051,-0.55505541,1.2299843,22.878006
22.2,0.87441451,-1.6662591,17.393107,-7.1282895,10.706364,31.085422,1.4033015,12.345564,42.096281,-0.74438944,4.3193688,28.25906,0.58823227,-0.71906775,20.947702,5.7018683,-5.4184927,22.20374,7.6578201,12.607454,16.624509,-11.403306,5.1882529,17.113893,-0.055756797,0.70456442,13.410752
22.4,3.3888608,-7.1020497,11.619294,-4.6534457,6.8214692,25.197476,4.1056447,4.8773929,23.707698,-1.4019424,2.4421994,16.878703,0.57243696,-1.5506905,12.343298,12.06417,-10.501315,24.049157,12.968224,7.7625047,37.687173,-15.453728,8.2129495,35.58046,-0.28991331,3.8298627,8.1577887
22.6,8.3055887,-23.085529,31.193459,-7.8558887,10.595883,23.11428,9.4704501,10.448679,21.412047,-6.4506409,9.8995878,13.241591,3.3192846,-8.764924,8.9761977,7.2539607,-9.022055,32.393772,2.1549743,-0.028923805,24.084401,-3.1246953,2.0647439,26.041083,-1.5632287,22.654894,16.015884
22.8,-2.803092,-3.6423994,30.148579,-7.9493459,11.708776,31.17475,10.471899,9.7245257,33.370966,-8.2382827,17.748761,38.235196,6.4631989,-23.450079,37.977994,4.663525,-4.8238585,23.349795,1.3836982,2.1184554,14.321292,-4.4970377,2.0831363,16.154372,2.5743471,8.7026859,37.61801
23,-3.2831157,0.27223325,17.666671,-4.4333412,6.6788812,26.191068,4.4613142,4.0515126,25.103772,0.34412364,2.5594784,26.150027,-1.8859508,-3.9642429,27.929825,10.606741,-8.9823452,21.273601,6.0185455,10.915501,11.799595,-16.811978,7.6193736,19.038018,4.0475997,4.5875534,21.817427
23.2,-12.739954,1.1578906,14.450391,-7.1181324,9.5890184,22.223931,7.4071436,8.1722024,19.475618,1.3710397,1.7096771,15.371591,-5.0964637,-5.8614658,18.185337,9.635246,-10.854322,33.290085,15.395748,11.031242,40.254667,-9.173165,5.9259956,36.674826,10.318298,11.318739,21.063543
23.4,-16.851983,6.2664183,38.197581,-8.8494192,12.705921,30.575883,12.4851,12.590514,31.62379,6.3976429,8.0299051,11.331895,-13.214765,-14.547447,26.183313,3.904337,-4.6643837,25.297278,0.75752402,-2.7787578,25.548328,-0.92597882,0.70626184,21.652748,9.8964847,8.9100711,34.39985
23.6,-1.043721,2.0581128,25.453989,-4.3807828,6.8039033,27.485888,4.9686776,4.0634814,28.079945,15.817774,15.665162,37.614768,-6.5289322,-4.6636504,32.072996,8.3148835,-7.011924,19.510877,-2.9610955,-4.8318415,15.832602,-1.4011994,0.63383657,12.76419,3.6471629,3.349116,23.929632
23.8,0.21118621,0.4006182,14.878663,-6.2446985,8.4451907,21.716423,5.2426108,5.6837186,19.205005,3.3336683,0.22867135,27.329138,-2.9225037,-2.973757,20.0032,12.732346,-12.455393,31.365496,-10.849349,-16.79057,21.293732,-7.9098729,3.4503525,8.9703823,7.1330562,7.8709161,17.945614
24,1.2096887,1.8154044,8.8252674,-9.6231299,13.437694,29.030714,12.663651,13.753419,25.463865,4.3763176,-1.7276891,16.524588,-8.5559458,-9.9787384,16.711138,3.7504815,-5.3653876,28.264097,-9.1065032,-1.5763248,35.213117,-22.730533,11.191756,35.987038,13.286358,13.451247,32.273382
24.2,7.8850493,12.032591,9.0620898,-4.5903274,7.3204558,29.091524,7.0232384,5.5486616,32.333785,16.337312,-6.4769558,18.15397,-12.490624,-11.448342,36.530722,5.7837679,-5.0395794,19.319849,-1.0632855,-0.14899003,20.625151,-2.9249077,3.4718592,28.680282,4.338915,3.3971854,28.22292
24.4,14.259651,7.9784908,43.564218,-5.3152487,7.2711664,21.709605,3.5038775,3.5393383,20.8369,9.4452649,-7.1979862,37.243755,-2.6269205,-1.6862607,25.410897,14.055564,-12.136738,25.254343,-1.2401521,-2.0948525,12.253389,-3.5794205,6.3493721,18.335826,3.9809566,4.2843171,18.050736
24.6,2.8478952,-4.5601918,24.825545,-9.9325791,13.517164,26.521086,9.3121088,10.511304,18.42423,0.86952364,-0.98065788,22.206313,-2.651759,-3.0212307,15.452008,5.0401737,-7.5996899,32.444717,-6.3559466,-11.806069,10.897244,-9.3262562,16.941886,24.899764,12.196403,13.489132,21.172754
24.8,4.5652727,-11.166212,19.659921,-5.2049911,8.3819318,30.94178,11.41229,10.388628,35.772387,1.3657525,-0.54887996,13.083498,-10.859203,-12.85342,16.210153,3.5610366,-3.51824,20.969176,-15.298862,-8.8029041,41.745421,-3.1913975,8.0850439,32.844064,8.3254469,6.6945366,35.18756
25,3.9892256,-16.394151,32.896847,-4.4195305,6.1921909,22.302939,2.9528032,2.3506862,24.825366,7.6457417,-2.8063238,9.0037155,-10.352168,-7.721577,38.562566,10.850399,-8.7776973,18.461446,0.25792243,3.5854786,24.975503,-1.7670227,3.4897573,20.466676,2.0236457,1.8130268,21.655675
25.2,0.29918172,-5.8701859,26.958778,-9.4449517,12.601685,23.489046,4.5513676,5.1137453,16.143683,23.481742,-10.834845,34.4515,-1.3558901,-0.26873662,22.743477,10.069105,-11.800326,35.679946,4.5013301,7.1238057,16.760618,-5.9742453,10.49337,16.190524,5.0464438,5.6875508,14.329488
25.4,3.0317102,-7.8443917,18.764418,-6.4305839,10.144301,32.698613,14.047548,15.520247,24.849815,1.5422785,-4.4229485,29.234388,-1.977016,0.34311105,13.417468,2.1447405,-3.2034974,24.907206,12.884836,16.330352,28.739858,-8.0947852,16.450742,35.884925,15.438881,16.59917,28.262591
25.6,6.4458426,-18.089736,27.2967,-3.6627712,5.3701009,23.60062,6.3286361,4.3139227,33.049873,-0.5025063,-6.9422687,18.460503,-10.435713,1.7306508,10.183018,5.38107,-4.3907151,16.249731,6.270895,0.98713653,30.750635,-1.1049412,3.2389559,26.325143,4.8402368,3.034428,31.283651
25.8,-0.27060643,-7.8726833,31.260477,-8.0868334,10.671391,20.787955,1.376397,1.2726659,19.562722,-1.6920811,-18.954641,23.996956,-21.28763,6.0670607,39.295406,15.987139,-13.465386,25.083944,2.196184,2.4831799,18.612699,-1.6567711,2.9868869,15.85312,0.35970188,0.23565484,18.147865
26,1.557791,-4.9778874,20.044046,-8.4384277,12.610449,33.268951,4.2787591,4.9657017,12.555444,-3.0773222,-8.6829758,33.389525,-2.1160735,3.0373304,26.943641,3.3856176,-6.8100143,32.907655,6.1741406,10.409058,14.729993,-7.3220973,12.684825,14.497375,0.65401212,0.74803088,10.669355
26.2,5.9688884,-14.049943,19.078754,-3.212941,5.0843352,25.753886,15.921211,17.686728,25.971196,-0.6515344,-3.6846492,20.815874,-2.2571874,6.4712656,17.127981,1.351255,-1.5073746,19.527286,14.420989,12.031377,37.225869,-6.2822676,14.281637,39.363712,4.1057923,4.8042229,6.9967605
26.4,1.4397309,-13.892921,35.939464,-6.1640856,8.1389291,19.273549,5.416921,2.8071741,32.505197,-0.72530819,-11.286232,15.883607,-6.3258794,19.091099,24.332633,5.6467145,-4.3463188,12.735028,2.5948952,-0.75159323,26.077706,-0.22895476,1.810154,24.093691,18.911752,20.736372,29.017519
26.6,0.13688645,-3.4755434,23.837659,-10.693968,14.913104,30.480739,2.0931086,-0.013179431,18.706089,-3.2313798,-19.022678,35.14686,-0.61053135,8.3174834,33.306366,18.172932,-15.453662,27.865363,0.43135652,0.45862837,15.263648,0.25251509,2.4147054,14.241253,5.8045054,1.8854419,31.341086
26.8,2.8964716,-6.7537779,15.70267,-3.4190828,5.8904861,29.009931,7.9875867,-0.28776892,12.503143,-1.6353317,-3.3176918,27.032552,-0.62014473,2.5883807,20.082917,1.2791612,-5.3827923,31.577899,1.4905774,2.7718337,9.1618789,1.2011025,11.932211,11.462276,8.2243748,0.3925434,20.352404
27,7.7113201,-20.113597,26.584883,-4.1750107,5.6271877,19.446158,23.830063,-1.8401144,30.840105,-0.28225465,-2.98767,16.18055,-2.9963404,8.3370096,13.852281,-1.0247844,-1.505662,18.222999,9.0597783,16.754245,12.813314,3.5975455,19.368105,40.078469,17.974889,0.57629485,26.044563
27.2,-1.46519,-6.6028151,32.08438,-10.908024,14.412368,23.605592,4.1726017,-2.0781686,30.204697,-0.65531573,-12.964587,13.489846,-6.4702654,21.614219,32.132794,-4.3626526,-5.743399,11.903922,11.417864,-0.21712319,40.458738,1.6473536,2.5530241,25.884578,9.199495,-0.78969299,31.752864
27.4,0.33514451,-1.6784918,18.902758,-5.064933,8.7067541,33.462527,1.277775,-1.6720063,17.536081,-4.014959,-17.469127,39.207685,0.37439102,4.3725999,29.381332,-15.915693,-18.618955,28.759509,-2.307314,-4.68292,22.773986,3.9355241,4.3206839,16.091274,6.079067,0.053596138,21.307792
27.6,2.7118133,-5.7828681,12.083317,-2.5522029,3.7223388,21.562641,5.1712925,-6.9630377,12.032148,-1.6509038,-1.52261,25.231719,0.12203701,0.28153415,17.066155,-5.1436135,-0.83728197,31.202863,-7.3470334,-11.098004,19.224022,13.552155,14.719158,21.765469,15.284824,0.71317875,20.720801
27.8,9.118755,-22.293308,25.641862,-7.570664,9.775514,17.38763,13.138232,-19.798983,33.228861,-2.5982112,-0.69583081,14.922723,0.47928927,0.58301262,10.022958,-2.2838266,1.6930227,18.125238,-12.400605,-9.9804299,34.543329,7.1765197,5.6220314,34.917034,13.419203,-0.7167937,34.643456
28,-2.8802675,-5.4196017,32.664671,-9.8440417,14.557587,35.162137,0.66225005,-4.0143516,29.188269,-12.170722,-3.3426057,12.314363,3.1213738,3.8621586,6.3248521,-8.7190809,6.6959996,13.5993,-4.3019203,-2.1415212,25.615129,1.0013854,0.83202915,20.546217,4.7104655,-0.22404256,23.921433
28.2,-2.6305234,0.11124396,18.824544,-1.9120924,3.547948,26.246028,-0.7350977,-2.7808455,17.10222,-18.555991,-1.6856841,39.938254,17.763666,20.873556,22.567631,-14.283996,14.762456,36.746351,-4.6278794,-6.777537,17.502922,2.3870957,2.642413,12.381903,10.153081,0.50838224,17.556507
28.4,-9.7941614,0.8671109,13.432144,-3.2974873,4.3216291,16.476924,-3.0439077,-11.405341,13.367149,-2.1266494,1.5727762,25.44887,7.0792842,1.617557,33.74939,-0.435809,2.9315894,26.951022,-12.373318,-15.980983,27.68191,12.00635,13.386569,14.590565,19.456529,0.21444987,31.81195
28.6,-21.329798,5.1998284,34.76213,-11.654203,15.053798,20.439045,-6.9254091,-18.286863,38.106763,-2.5826013,4.0482979,15.499303,7.9670119,-1.6025455,21.394279,0.58861898,0.84539483,15.728065,-6.9050567,-1.6487932,31.249421,9.4636661,7.4091336,39.635138,5.4896163,-0.73252532,28.672064
28.8,-1.7447291,3.1217419,28.127285,-4.7999048,8.9468346,35.754327,-1.7748913,-1.8815308,26.175261,-10.022161,15.799917,18.59214,16.696629,-3.7017187,25.318982,2.8888422,3.8751253,9.7208244,-2.6493809,-2.961568,19.262121,2.8850963,0.7764404,22.473811,5.1703477,0.17683846,18.021566
29,0.46813571,0.82457439,16.371412,-0.68729607,1.2717273,21.20574,-1.772716,-0.78517643,15.358931,-2.6817383,10.454823,36.974115,9.5490224,-3.5438168,31.956747,14.817729,18.965761,20.290677,-6.9667961,-11.39496,16.253568,8.4226788,1.7499048,15.227302,17.113826,0.93284518,19.33324
29.2,2.3734072,3.5134564,9.9900289,-2.1794978,2.7748398,12.773011,-8.3874404,-3.7239286,10.835248,0.10543433,0.98304742,21.575491,6.3420174,-1.6706822,22.201937,7.5021739,1.3954398,35.258902,-13.559092,-9.9640693,37.105483,21.488702,3.8695815,30.336716,11.995226,-1.1456929,36.336575
29.4,12.801924,18.273891,17.513604,-10.905606,13.73522,14.49719,-22.401607,-8.2051302,35.673876,0.26199434,0.3427577,12.650122,14.639164,-3.0327157,21.420382,3.95528,-3.0345987,20.465441,-2.7275521,-0.080128889,25.170163,5.2505746,-0.030716776,30.091459,2.2910564,-0.23187009,22.431245
29.6,8.7733601,0.83472319,37.011113,-5.8099344,10.991047,39.745798,-3.7832545,0.59763401,28.365614,1.5037277,1.9267005,7.5357719,12.822443,-4.2776463,33.889504,11.478198,-9.24389,18.666463,-1.6642748,-2.4726022,15.05257,1.6188864,0.25689947,17.695909,5.4378026,0.3194941,14.010794
29.8,2.0661708,-4.1977889,21.146875,-0.11933716,2.7623347,22.637026,-4.3121546,2.3211278,17.143355,10.333899,13.254445,9.6945547,5.2380301,-1.6935842,24.291461,9.2213894,-11.364586,36.018111,-6.7503968,-11.967163,13.168269,6.6523476,1.4296979,11.458162,21.283689,1.1729597,21.231197
30,5.3865415,-12.490798,18.024289,0.26413163,7.8385299,14.955605,-15.335526,8.2940309,18.647801,11.768214,6.7178216,42.941338,10.96155,-2.2218013,18.813045,1.9723324,-2.8988918,24.247981,-14.480557,-8.8094157,40.016853,24.328034,4.7182346,27.626161,8.2503554,-1.6230617,35.179898
30.2,2.6753042,-15.813611,35.798758,1.2614782,22.169435,28.491602,-9.2482958,7.511021,36.880633,5.8229186,-2.0509358,24.091134,17.387868,-4.6401302,32.408113,5.3661683,-4.3383153,15.770506,-0.83192282,2.1333974,24.686999,5.4835355,-0.53582712,31.733636,0.91524069,-0.60226249,20.166762
30.4,-0.13132571,-3.7336371,25.173848,1.5565703,5.5897799,31.111546,-1.2021339,1.1120069,22.263019,12.524149,-5.3137761,21.035729,5.3566603,-2.2261566,27.767618,16.293853,-13.701956,25.218346,2.1886627,3.6680496,14.9215,3.0727862,-1.354352,18.467322,2.4864196,-2.1720446,12.083392
30.6,2.4074122,-5.7742675,16.107867,0.13292335,1.0745804,18.173282,-2.7304659,1.4699647,13.330406,12.973177,-7.3117641,33.292125,6.9639593,-1.4920933,18.483813,3.1096513,-6.6486204,32.853769,9.1681882,15.41934,16.939828,11.316127,-5.0642973,14.770371,13.002013,-11.31021,13.611619
30.8,7.7936038,-18.931751,23.08661,0.11302085,4.2402548,11.082111,-13.731208,7.1816975,13.156384,5.1475861,-3.1577494,25.559765,18.630245,-3.9147469,24.373274,1.0048332,-1.197081,19.329814,11.332354,3.0664246,38.091525,16.212894,-8.7111051,37.521333,7.7108549,-10.237794,40.361438
31,-1.3246457,-8.3532211,34.099743,0.63290342,21.319532,17.321834,-11.500738,9.1919787,40.649418,9.6463802,-4.1207665,19.366456,8.3202195,-3.6464543,33.133441,4.3939595,-3.3675525,12.096313,0.46956535,-1.245247,22.123564,1.9808527,-1.632675,25.823657,0.42939075,-3.2429697,22.906366
31.2,0.10948152,-1.5342073,20.112921,2.6430944,8.8871129,37.357437,-0.86218366,2.5664514,23.681627,16.286604,-7.9832482,30.874161,3.8227723,-1.0613633,20.75768,18.088356,-14.4953,22.323809,-1.3634967,-2.3764299,13.146198,0.4680389,-0.2374498,15.112333,0.52966036,-9.075371,15.784795
31.4,2.0482996,-4.4276789,12.40575,2.4525539,2.8661128,21.172929,-1.2396183,6.7977208,15.196613,5.4485921,-3.8822987,28.691264,11.726601,-2.199089,16.316251,1.9991687,-7.0154807,34.393179,-6.7790004,-12.36279,11.982838,2.4258224,-1.0619453,9.0116947,0.4550739,-21.234576,31.073343
31.6,8.8809723,-19.817122,19.605039,7.74273,8.5909043,16.207311,-3.5059805,21.512718,25.538628,6.6521345,-2.9653598,19.384706,17.721247,-5.1284686,35.597824,-1.5436359,-2.2310619,19.67567,-14.664194,-7.7641882,41.180582,15.384892,-6.7102885,10.791379,-0.95878082,-5.0737606,29.585191
31.8,-2.7319144,-8.1290155,36.042736,13.482294,13.249948,35.225922,0.73336295,6.9333415,32.697764,16.814307,-7.2659455,24.301064,3.1601005,-1.687994,26.486712,-5.8481014,-7.5692233,13.866703,0.018351128,3.0413218,24.510161,11.174191,-7.5599368,42.261306,0.047454052,-2.4941045,17.60039
